%Datos para crear un modelo de reconocimiento de actividades fisicas. 
%Orden supuesto: CHEST ACCX MEAN, ACCY MEAN ACCZ MEAN ACCX STD ACCY STD ACCZ STD ACCX MAX...LC ACCX MEAN... RLA....
%Orden real: 
@relation activities

%CHEST
@attribute chestAccXmean numeric
@attribute chestAccYmean numeric
@attribute chestAccZmean numeric
@attribute chestAccXstd numeric
@attribute chestAccYstd numeric
@attribute chestAccZstd numeric
@attribute chestAccXmax numeric
@attribute chestAccYmax numeric
@attribute chestAccZmax numeric
@attribute chestAccXmin numeric
@attribute chestAccYmin numeric
@attribute chestAccZmin numeric

%LC
@attribute lcAccXmean numeric
@attribute lcAccYmean numeric
@attribute lcAccZmean numeric
@attribute lcAccXstd numeric
@attribute lcAccYstd numeric
@attribute lcAccZstd numeric
@attribute lcAccXmax numeric
@attribute lcAccYmax numeric
@attribute lcAccZmax numeric
@attribute lcAccXmin numeric
@attribute lcAccYmin numeric
@attribute lcAccZmin numeric

%RLA
@attribute rlaAccXmean numeric
@attribute rlaAccYmean numeric
@attribute rlaAccZmean numeric
@attribute rlaAccXstd numeric
@attribute rlaAccYstd numeric
@attribute rlaAccZstd numeric
@attribute rlaAccXmax numeric
@attribute rlaAccYmax numeric
@attribute rlaAccZmax numeric
@attribute rlaAccXmin numeric
@attribute rlaAccYmin numeric
@attribute rlaAccZmin numeric

%CLASS ATTRIBUTE
@attribute activity {1,2,3,4,5,6,7,8,9,10,11,12}

@data
-9.2221,-0.61764,1.2048,8.252,2.1541,2.5126,4.3649,3.2185,7.5839,-21.881,-6.6924,-4.0169,2.8716,-11.248,-5.0738,4.3525,6.2818,8.1662,13.81,11.123,12.513,-15.121,-19.419,-19.161,-9.9767,0.86181,-2.7309,9.0318,7.3588,5.0291,5.1511,12.012,4.3704,-21.34,-10.449,-17.062,10
-10.187,-0.46371,0.88004,8.9074,2.4685,2.4171,4.5056,4.3787,7.3097,-21.909,-8.7352,-3.1064,3.2215,-11.606,-4.1605,4.2717,5.9742,8.3399,19.596,6.9589,22.962,-7.986,-19.409,-19.108,-8.9784,2.7183,-0.66178,9.2719,6.5025,3.3208,9.1312,12.554,6.4426,-21.397,-9.1871,-9.7318,10
-9.3389,-0.84706,0.69838,8.9625,2.6483,2.3679,6.0864,3.8385,7.4048,-21.906,-10.467,-4.4616,2.5732,-11.668,-4.3706,4.1263,6.3066,7.8315,12.376,5.7024,23.156,-11.61,-19.518,-19.163,-8.8278,3.0225,-1.0514,8.7429,6.6102,2.2831,3.6175,13.279,2.2158,-21.487,-9.8021,-10.156,10
-9.1923,-0.5399,1.076,8.7085,2.326,2.4825,4.7591,4.3358,7.0071,-21.906,-7.7235,-5.3109,2.8563,-11.111,-5.2467,4.0731,5.9658,8.3467,16.885,7.8793,16.997,-10.36,-19.427,-19.064,-10.057,1.7867,-0.82897,8.9197,6.6267,3.2663,3.9952,12.047,3.6953,-21.428,-8.7481,-10.691,10
-10.065,-0.55867,0.95189,8.6096,2.55,2.2692,4.2582,4.5631,7.5038,-21.91,-7.4778,-5.2094,2.8577,-11.429,-3.657,3.4665,5.8991,7.5681,14.775,5.1365,10.024,-6.0493,-19.366,-18.941,-9.2989,2.3712,-2.0245,8.8478,6.0413,3.3234,3.4816,11.305,3.0291,-21.392,-8.0376,-12.051,10
-9.5863,-0.96678,1.0941,8.6594,2.3992,2.3292,5.4417,4.5711,6.2201,-21.91,-8.0422,-3.4266,3.0946,-11.428,-5.8272,3.9006,6.3405,8.3315,14.095,6.9301,12.626,-8.6772,-19.348,-19.071,-8.897,1.7391,-1.3022,9.0532,6.5319,3.0739,3.737,10.246,3.5863,-21.311,-10.061,-10.751,10
-9.0367,-0.34543,0.57087,8.782,2.4632,2.4036,4.216,5.2367,7.2694,-21.934,-6.7295,-3.9004,2.8439,-11.14,-5.0487,3.8808,6.6793,8.0284,18.794,20.608,15.563,-11.433,-19.39,-19.062,-9.4506,0.20156,-1.5894,8.6647,5.6932,2.6397,2.9098,12.133,2.927,-21.301,-9.353,-9.4596,10
-9.7494,-0.36952,0.81153,7.9332,2.3413,2.2211,3.6723,4.5508,4.7958,-21.96,-8.2399,-2.7858,3.1832,-11.586,-3.5264,3.2822,6.174,7.4425,15.895,10.198,20.656,-5.6536,-19.317,-18.997,-10.12,1.1521,-3.8046,9.5437,8.0458,4.7146,5.5541,12.531,3.8197,-21.358,-12.486,-15.604,10
-9.9004,-0.73637,0.91247,7.8923,2.0006,2.1084,3.7215,3.9765,5.5703,-21.89,-5.7589,-2.9118,2.892,-11.155,-4.9761,4.3131,6.7811,8.2857,19.236,14.379,16.685,-14.784,-19.38,-18.981,-9.6373,-1.3029,-2.32,9.4055,8.8177,4.0223,5.5045,12.126,4.431,-21.295,-12.675,-13.067,10
-9.1001,-0.23796,1.1688,8.4776,2.257,2.4043,5.673,3.8934,6.4494,-21.964,-7.1032,-3.247,2.9443,-10.993,-5.3772,4.6484,6.2628,8.0071,19.387,7.405,16.088,-16.046,-19.413,-19.08,-8.9517,-0.22529,-3.7935,10.275,8.8826,5.5663,6.9348,12.939,4.4284,-21.282,-13.54,-17.305,10
-9.5869,-0.23382,0.96121,8.2671,2.0369,2.1979,4.5687,4.2595,6.5399,-21.908,-5.0763,-3.3764,3.3895,-11.878,-4.0146,4.8189,5.5768,7.4682,19.606,3.3031,15.835,-18.997,-19.338,-19.048,-9.8997,1.637,-4.3272,9.6148,8.2401,5.6803,5.7793,11.658,6.0861,-21.213,-13.072,-17.291,10
-9.8675,-0.60075,1.3169,8.2451,1.9219,2.28,3.4547,4.7275,6.4267,-21.963,-5.3113,-3.2214,2.5777,-11.36,-5.4741,4.3711,5.9139,8.1791,12.841,4.9029,14.845,-20.497,-19.378,-19.034,-9.432,-1.0295,-3.7477,9.5442,8.4161,5.372,7.1246,11.092,4.8192,-21.189,-13.611,-17.119,10
-9.7923,0.054598,0.8303,8.1901,1.8973,2.2564,4.1877,3.5224,7.3379,-21.941,-5.6744,-5.0821,3.0159,-11.294,-4.735,4.0852,5.1636,7.6451,13.565,2.3329,6.5251,-10.066,-19.477,-19.061,-9.2504,1.1173,-2.7862,9.206,7.4082,4.3238,5.1194,11.617,2.8549,-21.324,-11.1,-16.083,10
-9.0759,-0.79058,0.5724,8.9399,2.4111,2.3259,5.7393,4.0847,8.8534,-21.93,-8.4201,-4.5322,2.6669,-11.534,-4.5858,5.1604,6.2517,7.5752,19.837,7.5138,13.655,-21.547,-19.44,-18.978,-8.7925,1.7604,-1.5195,9.1063,6.3571,2.7311,3.8636,9.2548,4.007,-21.358,-8.8445,-9.9697,10
-9.0931,-0.64127,0.96344,9.0222,2.1947,2.3129,4.6907,3.559,8.4669,-21.884,-6.8617,-3.753,2.8813,-10.854,-5.4267,3.5165,6.1696,8.3518,19.876,9.8615,17.584,-4.9523,-19.388,-19.006,-9.7474,0.52877,-2.1522,9.2913,6.8213,3.554,3.1323,10.144,2.9591,-21.398,-10.278,-12.825,10
-9.7845,-0.38534,0.87244,9.1974,2.5117,2.4425,5.4164,3.5188,8.7658,-21.904,-8.041,-3.7288,3.5448,-11.249,-3.8264,4.0724,7.0222,8.0625,19.981,20.669,22.076,-3.5658,-19.388,-19.033,-9.4348,3.2869,-2.8212,9.2414,6.1933,3.7128,3.8685,12.076,2.7844,-21.279,-8.8953,-12.899,10
-9.6996,-0.87725,0.76222,9.2378,2.539,2.2697,5.0547,4.009,6.6365,-21.875,-9.668,-3.4539,2.7601,-11.073,-5.637,3.7875,6.7676,7.8126,14.128,11.705,10.062,-8.4258,-19.469,-19.15,-9.4595,0.98425,-2.3688,9.0976,7.2325,3.843,4.0431,11.15,2.5931,-21.354,-10.124,-13.723,10
-9.5358,-0.2458,0.86281,8.6646,2.2715,2.29,4.6988,3.4438,6.807,-21.882,-8.8187,-3.2652,3.1522,-10.91,-5.3284,4.1371,6.222,7.4298,15.9,6.3055,5.884,-8.1736,-19.441,-19.05,-8.9049,2.0508,-1.4746,9.2168,6.5706,3.4801,3.711,10.374,3.019,-21.387,-9.8917,-12.026,10
-8.9212,-0.50803,0.58689,9.2038,2.5971,2.3162,6.5112,4.0376,6.5573,-21.89,-8.0902,-3.331,3.2389,-11.882,-4.3567,3.7497,5.8683,7.3223,13.203,3.977,17.556,-8.5349,-19.359,-19.051,-9.4661,2.399,-2.0162,9.1781,6.8324,3.277,3.9157,12.978,3.8358,-21.324,-9.5212,-11.851,10
-7.7968,-0.62707,-2.428,9.7736,4.394,3.4723,6.1582,8.3338,2.6264,-22.015,-16.447,-15.257,2.9335,-12.655,-3.2213,5.4123,6.4504,8.7602,18.307,6.3738,11.976,-13.44,-19.489,-19.204,-8.2474,-0.63848,-0.75037,9.7263,8.6909,2.9716,8.1676,12.608,4.976,-21.499,-15.405,-7.9459,10
-7.3006,-0.80535,-2.6911,9.7583,4.3087,3.6997,6.5972,9.3786,2.0785,-22.036,-15.87,-15.127,2.7264,-11.807,-4.3731,7.6461,7.8327,9.6752,19.787,20.578,10.715,-21.93,-19.56,-19.362,-6.6086,-0.70221,-0.84873,10.256,7.9145,3.3379,9.0749,12.135,8.5634,-21.584,-13.272,-6.7248,10
-8.0117,-1.2047,-2.4908,9.5615,4.2548,3.7161,5.9359,7.0375,3.0301,-21.989,-13.22,-16.203,2.3554,-12.157,-4.275,7.2605,7.543,9.4567,19.876,13.23,18.423,-21.685,-19.532,-19.163,-7.9312,-2.4058,0.29872,10.202,7.9989,3.2754,8.2014,9.983,10.049,-21.627,-14.389,-5.593,10
-7.4904,-0.92429,-2.1579,9.5144,4.179,3.2227,5.297,9.5661,3.7171,-22.04,-11.948,-16.23,2.1115,-12.682,-3.789,6.9519,6.4237,9.7094,19.797,3.9765,22.818,-21.462,-19.483,-19.236,-7.0146,-1.3634,-0.76057,9.9185,7.9761,3.2021,9.3717,11.506,8.1637,-21.612,-14.173,-6.4712,10
-8.1625,-0.85858,-2.3792,9.7223,4.373,3.0695,7.1034,8.1826,4.2296,-22.012,-16.129,-14.011,2.5079,-12.698,-3.0672,5.8572,6.5788,8.2509,19.097,12.308,11.559,-21.537,-19.519,-19.231,-8.8636,-0.2018,-0.58239,9.8766,8.0858,3.56,9.3447,13.608,6.9111,-21.542,-13.5,-7.4876,10
-7.4142,-0.93405,-2.3931,9.5432,4.4457,3.2211,6.8096,11.221,3.0331,-22.083,-14.417,-13.895,2.2137,-12.917,-4.1634,7.352,6.395,10.4,19.596,3.3329,22.829,-21.356,-19.499,-19.218,-7.0618,-1.7696,0.95165,10.273,7.5305,4.7543,9.4269,11.142,17.284,-21.837,-14.818,-7.9451,10
-8.9388,-1.4499,-2.5445,9.4693,3.8576,3.0485,6.0107,8.0114,2.3479,-22.019,-14.384,-11.296,2.4623,-12.117,-4.5278,6.5035,7.2666,8.9371,19.848,11.685,10.864,-21.82,-19.539,-19.247,-8.3963,-2.5001,-0.10295,10.426,7.2759,3.0692,11.239,9.9731,9.0139,-21.641,-11.785,-5.7423,10
-7.8296,-0.87437,-2.3301,9.6098,3.9174,2.9592,6.728,8.0789,1.8438,-22.02,-13.384,-16.158,2.0029,-12.541,-4.1145,7.6555,6.4995,9.7505,19.802,7.302,22.809,-21.426,-19.467,-19.164,-7.2661,-1.7292,-0.76201,9.7244,7.8217,3.2893,9.0973,11.601,7.2836,-21.551,-14.808,-8.8112,10
-8.5751,-0.99682,-2.4067,9.3723,3.776,3.4265,5.4014,4.1759,4.2134,-21.94,-11.492,-16.581,2.5518,-12.239,-2.6699,6.2458,6.7007,8.4555,19.837,20.185,22.82,-21.733,-19.54,-19.361,-9.4016,0.3842,-1.0898,9.1535,7.4918,3.6983,6.7449,12.315,9.8919,-21.61,-11.11,-11.997,10
-7.6193,-0.89884,-2.5048,9.451,3.7635,3.0116,6.9995,6.8535,1.6285,-21.986,-10.633,-13.134,2.012,-12.692,-4.1733,7.4372,6.0884,9.5035,19.598,2.3119,22.819,-21.504,-19.519,-19.253,-7.7925,-0.54583,-1.0239,9.3478,7.0539,2.8387,9.7226,11.126,5.6976,-21.535,-10.707,-8.8783,10
-8.8349,-1.6807,-2.6862,9.5767,4.1039,3.273,5.9172,7.8896,2.4558,-22.026,-12.462,-15.873,2.1793,-12.614,-5.2469,7.034,6.4006,9.0281,19.596,4.3724,20.505,-21.396,-19.479,-19.228,-9.1412,-0.96891,-1.2248,9.762,6.1501,2.3435,6.9349,11.203,3.9924,-21.46,-9.987,-6.1855,10
-7.4366,-0.59763,-2.3676,9.4004,3.8863,2.7862,5.886,6.3533,1.8113,-21.981,-13.001,-12.518,2.5218,-12.349,-3.6197,6.8037,6.1988,9.129,19.596,2.9161,22.85,-21.838,-19.477,-19.2,-7.8456,-0.43466,-0.85823,9.375,6.6439,2.7969,7.9008,11.551,5.6486,-21.465,-10.286,-6.0759,10
-8.998,-0.8552,-2.731,9.4105,4.0858,2.8078,5.0326,5.2079,1.1208,-21.953,-13.793,-12.641,2.6325,-12.474,-2.6575,6.4934,6.2307,7.9967,19.6,4.108,10.886,-21.464,-19.539,-19.237,-9.4808,-0.55402,-0.29425,9.3571,6.3954,2.6834,7.2901,10.481,6.1418,-21.466,-9.917,-5.9031,10
-7.8108,-0.95449,-2.5376,9.3909,3.8857,3.0774,5.1164,6.1709,2.2826,-21.992,-12.136,-13.769,2.0845,-12.881,-4.1273,7.8831,6.3001,9.7407,19.586,4.8876,22.819,-21.4,-19.499,-19.224,-7.7175,-0.96425,-0.60101,9.312,6.666,2.6811,7.8144,9.7026,6.0342,-21.527,-10.077,-6.1407,10
-8.6604,-1.37,-2.4037,9.3097,4.0211,2.9,5.0039,7.7878,1.5202,-22.024,-13.63,-11.88,2.4674,-11.801,-4.6674,6.5534,7.4555,8.9959,19.924,20.53,15.27,-21.471,-19.559,-19.311,-9.0647,-1.5305,-0.69672,9.782,6.3217,2.9127,7.9429,8.5674,5.6434,-21.492,-9.6638,-6.8829,10
-7.8989,-1.0743,-2.4491,9.4203,3.9534,2.9928,5.5083,8.1769,2.3687,-22.002,-11.429,-10.49,2.3932,-12.044,-4.1797,7.293,6.6706,9.5016,19.687,4.6728,22.694,-21.342,-19.489,-19.21,-8.0962,-1.0791,-0.89668,9.5917,6.7717,2.6132,8.1979,11.122,4.8566,-21.448,-10.137,-5.5481,10
-8.4335,-0.80435,-2.587,9.4343,4.1897,3.0624,6.8559,10.13,1.8248,-22.071,-14.234,-15.413,2.6886,-12.28,-3.5887,6.1214,7.0132,8.645,19.71,14.15,11.14,-21.722,-19.57,-19.362,-9.3143,-0.28915,-0.66979,9.3293,5.9704,2.6787,7.8064,8.2215,4.3868,-21.455,-10.094,-7.0374,10
-8.6347,-0.94846,-2.3513,9.4164,4.2087,2.6346,5.7778,6.2671,2.0992,-21.984,-12.677,-13.466,2.4164,-11.823,-3.1428,6.7213,7.3181,9.3224,19.695,12.894,22.718,-21.327,-19.489,-19.207,-8.4823,-0.12437,-1.3294,9.4601,6.2065,3.0199,6.9037,11.381,3.8086,-21.344,-9.4496,-7.9998,10
-7.6984,-1.2889,-2.5285,9.4615,3.9748,3.1637,5.6814,6.8846,2.0992,-22.006,-12.996,-16.087,2.0524,-12.237,-4.8901,6.9238,6.9915,9.3942,19.713,8.4355,21.349,-21.544,-19.489,-19.212,-8.5492,-1.5009,-0.92268,9.5682,6.3738,2.8687,8.2837,9.8177,4.0715,-21.435,-10.442,-8.5998,10
-8.8133,-1.1786,-2.7586,9.5551,4.1611,2.8747,6.0108,7.8554,1.3783,-22.006,-14.785,-11.065,2.4717,-12.807,-4.3128,7.2859,7.0471,9.2948,19.597,15.717,22.829,-21.361,-19.509,-19.263,-8.6916,-1.4994,-1.8539,9.9286,6.3889,2.6439,8.5094,8.3671,3.832,-21.442,-10.879,-7.8092,10
-7.4517,-0.54778,-2.1987,9.3245,4.0263,2.8223,5.638,9.1538,2.1738,-22.026,-11.887,-14.166,2.1616,-12.658,-3.5132,7.2732,6.5236,9.205,19.762,4.155,22.83,-21.528,-19.5,-19.17,-8.1582,-0.28429,-0.99757,9.2281,6.7338,2.7259,8.3875,9.8142,5.1688,-21.424,-10.706,-7.7434,10
-8.8795,-0.8001,-2.8838,9.3741,4.3573,2.9698,5.6892,6.8957,2.4929,-21.991,-14.84,-13.159,2.5983,-12.372,-2.9724,7.0412,6.6551,8.1317,19.798,11.992,9.701,-21.788,-19.57,-19.362,-9.6796,0.20889,0.045677,9.4303,6.3959,2.9866,8.9783,10.629,7.0409,-21.565,-10.984,-4.8558,10
-7.4896,-0.89801,-2.6059,9.353,4.2037,3.1061,6.002,9.1044,2.1815,-22.041,-13.003,-10.495,2.1705,-12.121,-4.2416,7.4165,6.7387,9.4728,19.893,6.6041,22.641,-21.617,-19.509,-19.23,-7.6745,-0.57783,-0.36151,9.8825,6.3875,2.7978,8.0007,9.3503,7.0128,-21.564,-10.722,-5.2578,10
-8.8816,-1.3894,-2.6629,9.2797,4.0564,3.0124,5.648,7.5403,1.6847,-21.969,-14.948,-12.208,2.1655,-12.637,-4.6415,7.499,6.5169,9.6973,19.781,7.0799,22.829,-21.383,-19.479,-19.222,-9.3934,-0.99149,-1.4336,9.7028,6.0718,2.8937,8.2527,9.9414,6.1051,-21.503,-9.9473,-7.4039,10
-7.9947,-0.91625,-2.6244,9.2155,3.9769,2.9473,5.9518,5.9936,1.5284,-22.02,-11.521,-10.69,2.153,-12.72,-4.0294,7.7422,6.1,9.1082,19.606,2.512,22.819,-21.413,-19.459,-19.203,-8.0581,-0.78293,-1.6559,9.5679,6.6962,2.6595,8.2662,9.6104,3.6041,-21.365,-10.704,-7.3873,10
-8.2107,-0.72011,-2.5099,9.4291,4.1679,3.0283,5.2103,7.5371,2.0031,-22.009,-15.424,-12.742,2.6946,-12.401,-3.053,5.6753,6.2672,8.1592,19.586,8.1372,8.3373,-21.692,-19.489,-19.204,-8.8254,-0.44469,-0.73343,9.3714,6.5375,2.3398,7.7946,8.6398,5.5431,-21.449,-11.214,-6.8047,10
-8.3754,-0.65801,-2.8437,9.5643,4.1255,3.0368,4.7938,8.1636,1.7525,-22.032,-13.632,-12.858,2.5198,-11.392,-4.0099,6.5359,8.3155,8.971,19.635,20.729,9.2103,-21.702,-19.57,-19.362,-8.4978,-0.42939,-0.23307,9.7812,6.532,2.8577,8.7836,10.064,7.4596,-21.526,-10.423,-6.9101,10
-7.6992,-1.0773,-2.5703,9.2288,4.1599,2.9749,6.3969,8.6163,3.362,-22.021,-13.714,-10.348,2.1721,-12.161,-4.6686,7.0208,7.2591,9.4049,19.586,20.638,22.83,-21.421,-19.477,-19.179,-8.3292,-0.95279,-0.73933,9.4946,6.3564,2.5337,8.1137,11.426,4.282,-21.448,-10.197,-6.2637,10
-8.9895,-1.2622,-2.7867,9.2748,4.2614,3.0713,5.9272,9.4697,1.5419,-22.038,-15.435,-11.814,2.2324,-12.303,-3.8516,7.2016,7.6898,9.1597,19.575,20.608,22.82,-21.305,-19.529,-19.262,-8.895,-1.5859,-1.2095,9.9642,6.3221,2.5387,8.5021,8.5584,4.4699,-21.457,-10.944,-5.7438,10
-7.4487,-0.80477,-2.3829,9.1992,4.0149,2.9818,5.1194,9.5024,1.7984,-22.059,-13.381,-12.703,2.4449,-11.944,-4.2813,6.5565,7.4215,9.402,19.729,20.699,22.798,-21.722,-19.57,-19.362,-7.6819,-0.74468,-1.7618,9.7322,7.0172,2.9949,9.2625,12.351,3.4828,-21.377,-10.564,-9.3446,10
-8.1585,0.43183,-3.7677,8.8335,2.8799,3.9501,8.1376,9.5621,0.7052,-21.98,-6.3842,-16.754,2.3204,-11.221,-4.7927,7.8691,7.2214,8.9009,19.596,14.992,14.946,-21.712,-19.57,-19.362,-7.4935,-3.5538,0.72897,8.8181,5.69,2.3954,4.6569,4.3736,7.8605,-21.559,-18.657,-3.281,10
-8.8369,0.10824,-3.6572,8.6783,3.0084,4.0616,5.653,9.8239,1.2192,-22.009,-8.7999,-17.455,3.0767,-10.956,-4.7205,7.5725,6.0819,9.3901,19.586,2.8982,20.738,-21.579,-19.338,-18.948,-7.439,-3.3892,0.22964,8.6694,4.5642,1.6928,2.7765,3.7404,5.2942,-21.401,-15.45,-2.6432,10
-9.0395,0.48332,-3.6385,8.5712,2.4749,3.7277,5.8701,8.8017,0.8296,-21.913,-4.0051,-16.908,2.6126,-11.955,-3.3115,6.9476,6.2545,8.9951,19.586,5.8613,23.619,-21.521,-19.328,-18.937,-8.1461,-2.98,0.12449,8.8276,5.7041,2.104,4.7928,4.1619,4.9721,-21.445,-18.71,-5.9568,10
-8.5407,-0.11291,-3.5879,8.5405,2.6459,3.7306,6.1801,10.714,1.1683,-21.855,-5.6218,-17.18,2.3667,-10.98,-5.1867,7.775,7.2836,9.0335,19.575,15.806,20.835,-21.957,-19.57,-19.363,-7.5136,-4.5985,0.87659,8.9602,5.8942,1.8438,5.253,4.7139,5.4167,-21.483,-18.719,-2.3617,10
-8.1584,0.45447,-3.3385,8.8601,2.833,3.758,6.2301,12.255,0.67696,-21.952,-5.0517,-16.675,3.0088,-11.351,-3.9213,7.4641,6.5359,9.0805,19.596,11.666,23.279,-21.407,-19.378,-19.01,-7.4548,-3.5526,0.86618,8.4077,5.5553,1.8103,2.9324,4.4217,6.1654,-21.479,-18.687,-1.887,10
-8.3964,0.33284,-3.5046,8.5535,2.7228,3.437,5.8817,8.8875,2.457,-21.937,-5.5021,-14.051,2.7861,-11.021,-4.4925,7.6307,7.021,8.6943,19.596,10.456,22.914,-21.687,-19.372,-18.948,-7.4621,-3.7461,-0.24031,8.9062,5.3179,1.7765,4.9179,4.0558,2.9705,-21.354,-16.416,-3.8744,10
-8.8175,0.060356,-3.6232,8.5591,2.7712,4.0534,5.7691,7.7101,1.6504,-21.972,-6.5895,-16.454,2.7588,-10.597,-5.501,7.4116,7.272,8.8364,19.606,16.063,20.121,-21.773,-19.59,-19.364,-7.3224,-4.6545,-0.36498,8.4533,5.5703,2.0574,4.367,3.5251,4.2968,-21.41,-18.749,-7.1431,10
-8.8232,0.32244,-3.3966,8.2138,2.4533,3.6625,5.5797,8.8299,1.9603,-21.933,-4.8936,-16.737,2.7808,-11.833,-2.8636,7.0459,6.0628,9.0619,19.586,3.7196,23.37,-21.467,-19.338,-18.938,-8.3464,-3.3102,0.78476,7.9178,5.0073,1.6762,2.1341,4.3832,4.8605,-21.46,-15.039,-2.7881,10
-8.8445,-0.22988,-3.6126,8.0669,2.8353,3.7029,4.8041,10.43,1.2092,-21.961,-5.6016,-16.887,3.1655,-10.923,-5.2448,7.4952,6.0711,9.1269,19.596,3.0471,23.646,-21.554,-19.348,-18.938,-7.968,-4.9368,0.52501,8.4802,5.2117,1.8981,3.5828,4.625,5.6339,-21.373,-14.971,-3.2489,10
-8.575,0.39394,-3.4556,8.4017,2.6789,3.439,6.6142,8.6277,1.3759,-21.931,-5.5274,-16.338,1.9932,-11.401,-3.7553,7.0901,6.0739,7.5841,19.709,7.7935,7.5129,-21.721,-19.559,-19.226,-8.1216,-2.9348,1.2223,8.2599,5.4842,1.9796,3.7789,5.5712,8.0719,-21.46,-15.229,-1.6873,10
-8.2992,0.026883,-3.5405,8.6582,2.4486,3.4369,6.1597,6.313,1.0945,-21.961,-3.426,-14.885,2.1605,-10.785,-5.3809,7.2094,6.9966,8.3323,19.669,8.6934,9.2604,-21.82,-19.58,-19.353,-7.0455,-4.2039,1.078,8.3945,5.8715,2.3867,4.1114,4.1105,8.9028,-21.469,-18.611,-2.3644,10
-8.7868,0.39115,-3.7351,8.5842,2.8195,3.5091,5.9552,7.9785,0.81401,-21.948,-6.1878,-14.815,1.9106,-11.139,-4.9414,7.3705,6.5636,8.6086,19.786,9.7624,9.0038,-21.839,-19.59,-19.364,-7.5156,-3.8311,0.22787,8.1981,5.161,1.6522,3.2729,4.2522,4.4615,-21.362,-16.395,-4.4278,10
-8.9174,0.51578,-3.7518,8.5975,2.9857,3.4607,6.4568,8.219,0.79853,-21.919,-7.1843,-14.55,2.1275,-11.644,-3.348,7.6209,6.2395,8.4004,19.586,6.3933,23.197,-21.728,-19.57,-19.362,-8.5657,-3.3974,0.66397,8.0451,5.4019,1.7126,3.8421,4.0835,5.1045,-21.403,-15.825,-2.6581,10
-8.825,-0.23024,-3.5967,8.405,2.6546,3.5581,4.8633,9.8288,0.78997,-21.876,-8.1939,-14.11,2.8564,-10.864,-5.1902,7.3022,7.2416,9.0459,19.596,18.456,23.512,-21.928,-19.418,-18.99,-7.612,-4.5327,1.0117,8.8097,5.3446,2.0217,3.7061,3.8002,6.4129,-21.45,-16.618,-3.0815,10
-8.1741,0.44045,-3.2985,8.7305,2.7022,3.7273,5.7983,7.9624,0.7563,-21.929,-5.9527,-17.116,2.7174,-11.077,-3.8286,7.0683,5.6517,8.1168,19.596,2.6702,12.799,-21.605,-19.338,-18.947,-7.6757,-3.0551,1.348,8.0895,5.1093,2.4582,2.3765,4.1191,8.1644,-21.542,-15.648,-2.5028,10
-8.4528,0.33433,-3.5912,8.7236,2.6647,3.263,6.0205,8.3185,1.1688,-21.955,-7.4191,-16.493,3.0874,-11.236,-4.129,8.0397,6.3822,9.2805,19.596,5.574,22.135,-21.48,-19.338,-18.948,-7.398,-3.7686,1.96,8.5234,5.5302,2.8676,4.8543,4.1992,10.822,-21.587,-18.092,-2.7615,10
-9.0376,0.27262,-3.8477,9.0172,2.4991,4.0234,7.1882,7.7002,1.3741,-21.933,-4.0793,-16.796,2.6569,-10.578,-4.6274,8.054,7.3467,9.4461,19.827,18.618,23.383,-21.976,-19.55,-19.361,-6.8674,-4.1875,1.2279,8.8362,5.7337,2.4472,3.8835,5.0771,8.4531,-21.521,-18.645,-1.9366,10
-8.9891,0.7797,-3.5862,8.9504,2.8337,3.1105,6.2857,11.817,0.95867,-21.966,-4.9238,-13.046,2.675,-12.025,-3.2297,7.4411,6.7126,9.1512,19.585,9.6553,23.658,-21.377,-19.328,-18.952,-8.0013,-3.2959,1.6656,8.6608,6.3437,2.2175,4.5039,5.5165,7.1867,-21.473,-18.708,-1.952,10
-8.5831,-0.091105,-3.5428,8.6644,2.8945,3.5758,5.6393,9.3824,1.8153,-21.953,-5.6081,-15.573,2.6618,-11.232,-5.7094,7.8072,7.1362,9.0003,19.596,16.697,18.738,-21.691,-19.599,-19.353,-7.999,-3.436,2.2743,8.5165,5.0673,3.5187,3.7795,5.4908,14.846,-21.691,-14.308,-2.8849,10
-8.1711,0.56716,-3.192,9.001,2.9594,3.454,6.0536,10.014,1.4477,-21.946,-5.401,-16.407,3.131,-11.372,-4.1585,7.4382,7.2462,9.2166,19.606,17.688,23.733,-21.565,-19.438,-19.059,-7.3597,-2.9842,1.0327,8.4553,5.7496,1.9897,3.4437,5.2482,7.489,-21.497,-15.673,-2.122,10
-8.6115,0.50914,-3.99,9.2696,2.8277,3.6463,6.276,10.107,1.0991,-21.98,-4.5023,-16.137,2.5574,-11.645,-4.2949,8.3176,7.5221,8.92,19.596,18.163,23.228,-21.733,-19.57,-19.362,-7.4377,-3.6455,1.3495,8.6606,5.6937,2.2708,8.5007,6.1622,8.9326,-21.534,-18.657,-4.0229,10
-8.6978,0.2247,-3.9251,9.027,2.6969,4.3081,7.0703,11.209,0.65877,-21.948,-4.7467,-16.57,3.7519,-10.649,-5.1164,8.2892,7.315,9.8722,19.653,10.623,23.24,-21.841,-19.378,-18.94,-6.6515,-5.2003,0.60733,9.3213,6.5848,2.1046,6.4541,5.7049,7.4943,-21.453,-18.697,-4.3339,10
